0|0|10|-285|4|-2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|11|-295|4|-1|1|0|0|0|0|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|12|-304|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|13|-313|2|1|0|1|0|0|0|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|14|-312|2|0|-1|0|0|0|0|1|1|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|15|-310|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|16|-289|-14|0|-1|0|0|0|0|-2|1|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|17|-257|-13|-2|0|0|0|0|0|-3|-1|1|0|0|0|0|0|1|0|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|18|-245|1|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|19|-237|-5|1|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|20|-229|1|-2|0|0|0|0|0|7|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|21|-238|3|-1|1|0|0|0|0|5|3|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|22|-227|-19|8|-1|1|-1|0|0|-5|6|0|0|0|0|0|0|1|0|2|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|23|-138|-43|-3|-3|0|0|0|0|-7|-4|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|24|-78|2|-9|-1|-1|0|0|0|15|-10|-1|-1|0|0|0|0|-2|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|25|-126|31|0|1|-1|0|0|0|29|-1|-1|0|0|0|0|0|0|-3|1|0|0|0|0|0|1|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|26|-191|23|2|3|0|0|0|0|27|1|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|3|1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|27|-226|7|1|2|0|0|0|0|15|3|-1|0|0|0|0|0|4|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|28|-237|5|0|1|0|0|0|0|7|1|2|0|0|0|0|0|3|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|29|-249|5|-1|1|0|0|0|0|4|0|0|1|0|0|0|0|2|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|30|-262|4|1|0|0|0|0|0|3|0|1|0|0|0|0|0|1|1|-1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|31|-269|2|-1|0|-1|0|0|0|-1|0|0|0|0|0|0|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|32|-271|-1|2|0|0|0|0|0|-1|1|1|0|0|0|0|0|-1|0|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|33|-267|-3|1|1|-1|0|0|0|-1|-1|1|0|0|0|0|0|0|1|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|34|-250|-12|0|-2|0|0|0|0|-2|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|35|-221|-14|1|-1|1|0|0|0|-2|0|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|36|-199|-4|0|-1|0|0|0|0|-3|1|0|0|0|0|0|0|-1|0|1|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|37|-192|-1|-1|0|0|0|0|0|-3|2|-1|1|0|0|0|0|0|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|38|-198|6|1|1|0|0|0|0|-7|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|39|-202|-5|2|0|1|0|0|0|-13|1|1|0|0|0|0|0|4|0|0|0|0|0|0|0|-3|1|1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|100|11|-3|1|0|0|0|0|-5|8|-1|1|-1|0|0|0|-4|2|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|1|53|29|-5|2|0|1|0|0|-47|15|0|0|0|0|0|0|-8|0|0|0|0|0|0|0|-3|-1|-1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|2|-55|60|-2|5|-1|0|0|0|-73|1|1|1|0|0|0|0|-5|-2|0|0|0|0|0|0|-3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|3|-185|40|8|2|0|0|0|0|-39|-22|0|0|0|0|0|0|5|-1|-2|0|0|0|0|0|-2|-2|-1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|4|-226|6|0|0|0|0|0|0|1|1|0|-1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|5|-242|6|1|1|0|0|0|0|-3|2|0|-1|-1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|6|-254|2|1|0|0|0|0|0|-2|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|7|-259|4|1|0|0|0|0|0|-2|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|8|-270|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|9|-277|5|1|0|0|0|0|0|-1|1|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|10|-286|3|0|1|0|0|0|0|0|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|11|-293|5|-1|-1|0|0|0|0|1|-1|0|0|-1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|12|-306|6|3|0|0|0|0|0|2|1|-1|0|0|0|0|0|1|0|-1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|13|-310|1|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|14|-308|-1|0|0|0|0|0|0|-3|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|15|-302|-4|1|0|0|0|0|0|-7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|16|-281|-13|2|-1|1|0|0|0|-6|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|17|-252|-9|-3|-1|-1|0|0|0|-3|-1|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|18|-243|-2|1|0|0|0|0|0|1|2|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|19|-241|0|2|0|0|0|0|0|4|-2|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|20|-243|4|0|-1|0|0|0|0|5|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|21|-243|-7|2|0|0|0|0|0|-2|5|-1|-1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|22|-198|-35|4|-2|0|0|0|0|-22|3|2|0|0|0|0|0|3|1|-1|0|0|0|0|0|-2|-1|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|23|-124|-21|-6|-1|-1|0|0|0|-6|-11|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|24|-125|23|-4|2|-1|0|0|0|24|-5|-2|0|0|0|0|0|-1|-1|1|-1|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|25|-189|29|2|1|0|1|0|0|24|1|0|1|0|0|0|0|1|-1|1|-1|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|26|-230|5|3|1|1|0|0|0|5|5|1|0|0|0|0|0|1|3|0|-1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|27|-233|2|1|-1|0|0|0|0|-2|0|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|28|-238|5|-3|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|1|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|29|-254|9|1|0|-1|0|0|0|4|-2|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|30|-266|4|0|-1|0|0|0|0|4|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|31|-271|1|1|0|0|0|0|0|4|-1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|32|-273|-1|1|0|0|0|0|0|3|1|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|33|-266|-5|0|1|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|34|-247|-12|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|35|-218|-14|1|-1|0|0|0|0|0|-2|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|36|-195|-7|-2|0|0|0|0|0|2|1|0|-1|0|0|0|0|-1|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|37|-186|-4|1|-1|-1|0|0|0|-1|2|-1|1|0|0|0|0|-1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|38|-164|-16|2|0|0|0|0|0|-26|11|1|0|1|0|0|0|2|0|0|0|0|0|0|0|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|39|-131|-9|-2|-1|0|0|0|0|-47|1|0|1|0|0|0|0|2|0|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|0|84|1|2|0|1|0|0|0|15|2|0|0|1|0|0|0|-1|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|1|83|1|0|1|0|0|0|0|8|3|0|0|0|0|0|0|-2|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|2|55|32|-8|2|0|0|0|0|-26|13|2|0|0|0|0|0|-4|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|0|1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|3|-59|61|-2|3|0|0|0|0|-56|9|0|0|0|0|0|0|-3|-2|0|0|0|0|0|0|-5|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|4|-186|38|6|3|0|0|0|0|-43|-16|1|0|0|0|0|0|6|-1|-1|0|0|0|0|0|-2|0|-1|0|0|0|0|0|1|0|0|0|0|0|0|0|-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|5|-226|2|-2|0|0|0|0|0|-14|0|0|0|-1|0|0|0|3|2|0|-1|0|0|0|0|-1|-1|0|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|6|-243|8|1|0|0|0|0|0|-11|-6|1|1|0|0|0|0|3|0|0|-1|0|0|0|0|-1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|7|-258|5|1|1|0|0|0|0|-2|-2|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|8|-269|1|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|9|-275|4|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|10|-283|3|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|11|-293|8|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|12|-305|2|2|1|0|0|0|0|-2|1|0|0|0|0|0|0|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|13|-305|-1|1|0|0|0|0|0|-4|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|14|-300|-4|0|0|0|0|0|0|-2|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|-1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|15|-290|-4|1|-1|0|0|0|0|-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|16|-267|-11|0|0|0|0|0|0|-5|-1|0|-1|0|0|0|0|-1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|17|-247|-6|-3|0|-1|0|0|0|-1|-4|-1|0|0|0|0|0|1|0|0|0|0|0|0|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|18|-243|-1|0|0|0|0|0|0|0|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|2|19|-244|4|1|-1|0|0|0|0|-1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
