"-286|3|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-293|5|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|1|-1|1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-306|6|0|0|0|0|0|0|3|0|0|0|1|0|0|0|0|2|0|0|0|0|0|0|1|0|-1|1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-310|1|0|0|0|0|0|0|1|0|0|0|-1|0|0|0|0|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-308|-1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|-3|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-302|-4|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|-7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-281|-13|0|0|0|0|0|0|2|1|0|0|0|0|0|0|-1|-6|0|0|-1|0|0|0|0|1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-252|-9|0|0|0|0|0|0|-3|-1|0|0|1|0|0|0|-1|-3|0|-1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-243|-2|0|0|0|0|0|0|1|0|0|0|-1|0|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-241|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|4|0|-1|0|0|0|0|-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-243|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|-1|5|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-243|-7|0|0|0|0|-1|0|2|0|0|0|1|0|0|0|0|-2|0|0|1|0|0|0|5|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-198|-35|0|0|0|0|1|0|4|0|0|0|3|0|0|0|-2|-22|0|1|-1|0|0|0|3|0|-1|-2|0|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-124|-21|0|0|0|0|0|0|-6|-1|0|0|0|0|0|0|-1|-6|0|0|0|0|0|0|-11|0|0|1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-125|23|0|0|0|0|0|0|-4|-1|0|0|-1|0|0|0|2|24|0|-1|-1|0|0|0|-5|0|1|1|0|-1|0|0|-2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-189|29|1|0|0|0|0|0|2|0|0|0|1|0|0|0|1|24|0|-1|1|0|0|0|1|1|1|2|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-230|5|0|0|0|0|0|0|3|1|0|0|1|0|0|0|1|5|0|3|1|0|0|0|5|0|0|0|0|0|0|0|1|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-233|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|-1|-2|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-238|5|0|0|0|0|0|0|-3|0|0|0|-1|0|0|0|0|-1|0|0|-1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-254|9|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|4|0|1|0|0|0|0|-2|0|0|1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-266|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|4|0|0|0|0|0|0|1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-271|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|4|0|0|1|0|0|0|-1|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-273|-1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|3|0|0|0|0|0|0|1|0|1|0|0|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-266|-5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-247|-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|-1|0|0|0|1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-218|-14|0|0|0|0|0|0|1|0|0|0|-1|0|0|0|-1|0|0|0|1|0|0|0|-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-195|-7|0|0|0|0|0|0|-2|0|0|0|-1|0|0|0|0|2|0|1|0|0|0|0|1|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-186|-4|0|0|0|0|0|0|1|-1|0|0|-1|0|0|0|-1|-1|0|0|0|0|0|0|2|1|1|0|0|0|0|0|-1|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-164|-16|0|0|0|0|0|0|2|0|0|0|2|1|0|0|0|-26|1|0|-1|0|0|0|11|0|0|-1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-131|-9|0|0|0|0|0|0|-2|0|0|0|2|0|0|0|-1|-47|0|0|0|0|0|0|1|1|1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"84|1|0|0|0|0|0|0|2|1|0|0|-1|0|0|0|0|15|1|-1|0|0|0|0|2|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"83|1|0|0|0|0|0|0|0|0|0|0|-2|0|0|0|1|8|0|0|0|0|0|0|3|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"55|32|0|0|0|0|0|0|-8|0|0|0|-4|0|0|0|2|-26|0|0|0|0|0|0|13|0|1|0|0|-1|0|0|2|0|0|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0"
"-59|61|0|0|0|0|0|0|-2|0|0|0|-3|0|0|0|3|-56|0|-2|0|0|0|0|9|0|0|-5|0|-2|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-186|38|0|0|0|0|0|0|6|0|0|0|6|-1|0|0|3|-43|0|-1|0|0|0|0|-16|0|-1|-2|0|-2|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-226|2|0|0|0|0|-1|0|-2|0|0|0|3|0|0|0|0|-14|-1|2|-1|0|0|0|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-243|8|0|0|0|0|0|0|1|0|0|0|3|0|0|0|0|-11|0|0|1|0|0|0|-6|1|0|-1|0|0|0|0|1|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-258|5|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|-2|0|0|-1|0|0|0|-2|0|1|-1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-269|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-275|4|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-283|3|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-293|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-305|2|0|0|0|0|0|0|2|0|0|0|1|0|0|0|1|-2|0|0|0|0|0|0|1|0|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-305|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|-4|0|0|0|0|0|0|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-300|-4|0|0|0|0|0|0|0|0|0|0|-1|-1|0|0|0|-2|0|0|0|0|0|0|-1|0|0|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-290|-4|0|0|0|0|0|0|1|0|0|0|0|0|0|0|-1|-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-267|-11|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|-5|0|0|1|0|0|0|-1|-1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-247|-6|0|0|0|0|0|0|-3|-1|0|0|1|1|0|0|0|-1|0|0|1|0|0|0|-4|0|0|-1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-243|-1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-244|4|0|0|0|0|0|0|1|0|0|0|0|0|0|0|-1|-1|0|0|-1|0|0|0|1|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-249|1|0|0|0|0|0|0|2|0|0|0|1|0|0|0|0|-2|0|0|1|0|0|0|2|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-205|-38|-1|0|0|0|0|0|2|0|0|0|3|-1|0|0|-3|-31|0|1|1|0|0|0|10|1|-1|-3|0|-1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"-125|-25|0|0|0|0|0|0|-3|0|0|0|-1|1|0|0|-2|-34|0|1|0|0|0|0|-7|-1|0|-2|0|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
